country,year,pop,continent,lifeExp,gdpPercap
India,2025,1332750685.0,Asia,76.158,2333.00679
Indonesia,1952,82052000.0,Asia,37.468,749.6816546
Indonesia,1957,90124000.0,Asia,39.918,858.9002707
Indonesia,1962,99028000.0,Asia,42.518,849.2897701
Indonesia,1967,109343000.0,Asia,45.964,762.4317721
Indonesia,1972,121282000.0,Asia,49.203,1111.107907
Indonesia,1977,136725000.0,Asia,52.702,1382.702056
Indonesia,1982,153343000.0,Asia,56.159,1516.872988
Indonesia,1987,169276000.0,Asia,60.137,1748.356961
Indonesia,1992,184816000.0,Asia,62.681,2383.140898
Indonesia,1997,199278000.0,Asia,66.041,3119.335603
Indonesia,2002,211060000.0,Asia,68.588,2873.91287
Indonesia,2007,223547000.0,Asia,70.65,3540.651564
Indonesia,2012,236608833.0,Asia,74.962,3443.08279
Indonesia,2017,250191294.0,Asia,78.135,3704.885472
Indonesia,2022,263773756.0,Asia,81.308,3966.688154
Indonesia,2025,271923233.0,Asia,83.212,4123.769763
Iran,1952,17272000.0,Asia,44.869,3035.326002
Iran,1957,19792000.0,Asia,47.181,3290.257643
Iran,1962,22874000.0,Asia,49.325,4187.329802
Iran,1967,26538000.0,Asia,52.469,5906.731805
Iran,1972,30614000.0,Asia,55.234,9613.818607
Iran,1977,35480679.0,Asia,57.702,11888.59508
Iran,1982,43072751.0,Asia,59.62,7608.334602
Iran,1987,51889696.0,Asia,63.04,6642.881371
Iran,1992,60397973.0,Asia,65.742,7235.653188
Iran,1997,63327987.0,Asia,68.042,8263.590301
Iran,2002,66907826.0,Asia,69.451,9240.761975
Iran,2007,69453570.0,Asia,70.964,11605.71449
Iran,2012,76891175.0,Asia,74.777,11235.995873
Iran,2017,82212632.0,Asia,77.261,11829.751714
Iran,2022,87534089.0,Asia,79.744,12423.507556
Iran,2025,90726963.0,Asia,81.234,12779.76106
Iraq,1952,5441766.0,Asia,45.32,4129.766056
Iraq,1957,6248643.0,Asia,48.437,6229.333562
Iraq,1962,7240260.0,Asia,51.457,8341.737815
Iraq,1967,8519282.0,Asia,54.459,8931.459811
Iraq,1972,10061506.0,Asia,56.95,9576.037596
Iraq,1977,11882916.0,Asia,60.413,14688.23507
Iraq,1982,14173318.0,Asia,62.038,14517.90711
Iraq,1987,16543189.0,Asia,65.044,11643.57268
Iraq,1992,17861905.0,Asia,59.461,3745.640687
Iraq,1997,20775703.0,Asia,58.811,3076.239795
Iraq,2002,24001816.0,Asia,57.046,4390.717312
Iraq,2007,27499638.0,Asia,59.545,4471.061906
Iraq,2012,27042309.0,Asia,64.226,6231.159199
Iraq,2017,29019972.0,Asia,65.402,5987.982289
Iraq,2022,30997636.0,Asia,66.578,5744.805378
Iraq,2025,32184234.0,Asia,67.284,5598.899232
Ireland,1952,2952156.0,Europe,66.91,5210.280328
Ireland,1957,2878220.0,Europe,68.9,5599.077872
Ireland,1962,2830000.0,Europe,70.29,6631.597314
Ireland,1967,2900100.0,Europe,71.08,7655.568963
Ireland,1972,3024400.0,Europe,71.28,9530.772896
Ireland,1977,3271900.0,Europe,72.03,11150.98113
Ireland,1982,3480000.0,Europe,73.1,12618.32141
Ireland,1987,3539900.0,Europe,74.36,13872.86652
Ireland,1992,3557761.0,Europe,75.467,17558.81555
Ireland,1997,3667233.0,Europe,76.122,24521.94713
Ireland,2002,3879155.0,Europe,77.783,34077.04939
Ireland,2007,4109086.0,Europe,78.885,40675.99635
Ireland,2012,4082602.0,Europe,79.489,34751.036299
Ireland,2017,4196722.0,Europe,80.484,37672.948616
Ireland,2022,4310841.0,Europe,81.48,40594.860933
Ireland,2025,4379313.0,Europe,82.077,42348.008324
Israel,1952,1620914.0,Asia,65.39,4086.522128
Israel,1957,1944401.0,Asia,67.84,5385.278451
Israel,1962,2310904.0,Asia,69.39,7105.630706
Israel,1967,2693585.0,Asia,70.75,8393.741404
Israel,1972,3095893.0,Asia,71.63,12786.93223
Israel,1977,3495918.0,Asia,73.06,13306.61921
Israel,1982,3858421.0,Asia,74.45,15367.0292
Israel,1987,4203148.0,Asia,75.6,17122.47986
Israel,1992,4936550.0,Asia,76.93,18051.52254
Israel,1997,5531387.0,Asia,78.269,20896.60924
Israel,2002,6029529.0,Asia,79.696,21905.59514
Israel,2007,6426679.0,Asia,80.745,25523.2771
Israel,2012,6733611.0,Asia,82.327,26533.208325
Israel,2017,7177919.0,Asia,83.662,28436.63477
Israel,2022,7622227.0,Asia,84.998,30340.061214
Israel,2025,7888812.0,Asia,85.799,31482.117081
Italy,1952,47666000.0,Europe,65.94,4931.404155
Italy,1957,49182000.0,Europe,67.81,6248.656232
Italy,1962,50843200.0,Europe,69.24,8243.58234
Italy,1967,52667100.0,Europe,71.06,10022.40131
Italy,1972,54365564.0,Europe,72.19,12269.27378
Italy,1977,56059245.0,Europe,73.48,14255.98475
Italy,1982,56535636.0,Europe,74.98,16537.4835
Italy,1987,56729703.0,Europe,76.42,19207.23482
Italy,1992,56840847.0,Europe,77.44,22013.64486
Italy,1997,57479469.0,Europe,78.82,24675.02446
Italy,2002,57926999.0,Europe,80.24,27968.09817
Italy,2007,58147733.0,Europe,80.546,28569.7197
Italy,2012,60648218.0,Europe,82.779,31099.030436
Italy,2017,61588412.0,Europe,84.128,33384.233733
Italy,2022,62528606.0,Europe,85.477,35669.43703
Italy,2025,63092723.0,Europe,86.286,37040.559008
Jamaica,1952,1426095.0,Americas,58.53,2898.530881
Jamaica,1957,1535090.0,Americas,62.61,4756.525781
Jamaica,1962,1665128.0,Americas,65.61,5246.107524
Jamaica,1967,1861096.0,Americas,67.51,6124.703451
Jamaica,1972,1997616.0,Americas,69.0,7433.889293
Jamaica,1977,2156814.0,Americas,70.11,6650.195573
Jamaica,1982,2298309.0,Americas,71.21,6068.05135
Jamaica,1987,2326606.0,Americas,71.77,6351.237495
Jamaica,1992,2378618.0,Americas,71.766,7404.923685
Jamaica,1997,2531311.0,Americas,72.262,7121.924704
Jamaica,2002,2664659.0,Americas,72.047,6994.774861
Jamaica,2007,2780132.0,Americas,72.567,7320.880262
Jamaica,2012,2926938.0,Americas,75.945,8117.91374
Jamaica,2017,3048756.0,Americas,77.052,8413.339637
Jamaica,2022,3170573.0,Americas,78.159,8708.765535
Jamaica,2025,3243664.0,Americas,78.823,8886.021073
Japan,1952,86459025.0,Asia,63.03,3216.956347
Japan,1957,91563009.0,Asia,65.5,4317.694365
Japan,1962,95831757.0,Asia,68.73,6576.649461
Japan,1967,100825279.0,Asia,71.43,9847.788607
Japan,1972,107188273.0,Asia,73.42,14778.78636
Japan,1977,113872473.0,Asia,75.38,16610.37701
Japan,1982,118454974.0,Asia,77.11,19384.10571
Japan,1987,122091325.0,Asia,78.67,22375.94189
Japan,1992,124329269.0,Asia,79.36,26824.89511
Japan,1997,125956499.0,Asia,80.69,28816.58499
Japan,2002,127065841.0,Asia,82.0,28604.5919
Japan,2007,127467972.0,Asia,82.603,31656.06806
Japan,2012,137856733.0,Asia,86.296,35876.837783
Japan,2017,141871798.0,Asia,88.061,38665.448214
Japan,2022,145886863.0,Asia,89.825,41454.058645
Japan,2025,148295903.0,Asia,90.884,43127.224903
Jordan,1952,607914.0,Asia,43.158,1546.907807
Jordan,1957,746559.0,Asia,45.669,1886.080591
Jordan,1962,933559.0,Asia,48.126,2348.009158
Jordan,1967,1255058.0,Asia,51.629,2741.796252
Jordan,1972,1613551.0,Asia,56.528,2110.856309
Jordan,1977,1937652.0,Asia,61.134,2852.351568
Jordan,1982,2347031.0,Asia,63.739,4161.415959
Jordan,1987,2820042.0,Asia,65.869,4448.679912
Jordan,1992,3867409.0,Asia,68.015,3431.593647
Jordan,1997,4526235.0,Asia,69.772,3645.379572
Jordan,2002,5307470.0,Asia,71.263,3844.917194
Jordan,2007,6053193.0,Asia,72.535,4519.461171
Jordan,2012,5922191.0,Asia,78.368,4745.864659
Jordan,2017,6422840.0,Asia,81.226,4994.748336
Jordan,2022,6923489.0,Asia,84.085,5243.632013
Jordan,2025,7223878.0,Asia,85.8,5392.962219
Kenya,1952,6464046.0,Africa,42.27,853.540919
Kenya,1957,7454779.0,Africa,44.686,944.4383152
Kenya,1962,8678557.0,Africa,47.949,896.9663732
Kenya,1967,10191512.0,Africa,50.654,1056.736457
Kenya,1972,12044785.0,Africa,53.559,1222.359968
Kenya,1977,14500404.0,Africa,56.155,1267.613204
Kenya,1982,17661452.0,Africa,58.766,1348.225791
Kenya,1987,21198082.0,Africa,59.339,1361.936856
Kenya,1992,25020539.0,Africa,59.285,1341.921721
Kenya,1997,28263827.0,Africa,54.407,1360.485021
Kenya,2002,31386842.0,Africa,50.992,1287.514732
Kenya,2007,35610177.0,Africa,54.11,1463.249282
Kenya,2012,35884863.0,Africa,59.392,1540.515262
Kenya,2017,38604649.0,Africa,60.425,1592.838268
Kenya,2022,41324436.0,Africa,61.458,1645.161275
Kenya,2025,42956308.0,Africa,62.077,1676.555079
Korea Dem. Rep.,1952,8865488.0,Asia,50.056,1088.277758
Korea Dem. Rep.,1957,9411381.0,Asia,54.081,1571.134655
Korea Dem. Rep.,1962,10917494.0,Asia,56.656,1621.693598
Korea Dem. Rep.,1967,12617009.0,Asia,59.942,2143.540609
Korea Dem. Rep.,1972,14781241.0,Asia,63.983,3701.621503
Korea Dem. Rep.,1977,16325320.0,Asia,67.159,4106.301249
Korea Dem. Rep.,1982,17647518.0,Asia,69.1,4106.525293
Korea Dem. Rep.,1987,19067554.0,Asia,70.647,4106.492315
Korea Dem. Rep.,1992,20711375.0,Asia,69.978,3726.063507
Korea Dem. Rep.,1997,21585105.0,Asia,67.727,1690.756814
Korea Dem. Rep.,2002,22215365.0,Asia,66.662,1646.758151
Korea Dem. Rep.,2007,23301725.0,Asia,67.297,1593.06548
Korea Dem. Rep.,2012,25621170.0,Asia,73.891,2951.947348
Korea Dem. Rep.,2017,27031522.0,Asia,75.473,3007.346543
Korea Dem. Rep.,2022,28441874.0,Asia,77.055,3062.745739
Korea Dem. Rep.,2025,29288085.0,Asia,78.005,3095.985256
Korea Rep.,1952,20947571.0,Asia,47.453,1030.592226
Korea Rep.,1957,22611552.0,Asia,52.681,1487.593537
Korea Rep.,1962,26420307.0,Asia,55.292,1536.344387
Korea Rep.,1967,30131000.0,Asia,57.716,2029.228142
Korea Rep.,1972,33505000.0,Asia,62.612,3030.87665
Korea Rep.,1977,36436000.0,Asia,64.766,4657.22102
Korea Rep.,1982,39326000.0,Asia,67.123,5622.942464
Korea Rep.,1987,41622000.0,Asia,69.81,8533.088805
Korea Rep.,1992,43805450.0,Asia,72.244,12104.27872
Korea Rep.,1997,46173816.0,Asia,74.647,15993.52796
Korea Rep.,2002,47969150.0,Asia,77.045,19233.98818
Korea Rep.,2007,49044790.0,Asia,78.623,23348.13973
Korea Rep.,2012,54026104.0,Asia,83.052,21268.647352
Korea Rep.,2017,56722522.0,Asia,85.829,23276.544101
Korea Rep.,2022,59418940.0,Asia,88.606,25284.440849
Korea Rep.,2025,61036791.0,Asia,90.272,26489.178899
Kuwait,1952,160000.0,Asia,55.565,108382.3529
Kuwait,1957,212846.0,Asia,58.033,113523.1329
Kuwait,1962,358266.0,Asia,60.47,95458.11176
Kuwait,1967,575003.0,Asia,64.624,80894.88326
Kuwait,1972,841934.0,Asia,67.712,109347.867
Kuwait,1977,1140357.0,Asia,69.343,59265.47714
Kuwait,1982,1497494.0,Asia,71.309,31354.03573
Kuwait,1987,1891487.0,Asia,74.174,28118.42998
Kuwait,1992,1418095.0,Asia,75.19,34932.91959
Kuwait,1997,1765345.0,Asia,76.156,40300.61996
Kuwait,2002,2111561.0,Asia,76.904,35110.10566
Kuwait,2007,2505559.0,Asia,77.588,47306.98978
Kuwait,2012,2580595.0,Asia,82.47,13854.313815
Kuwait,2017,2791995.0,Asia,84.554,5934.529714
Kuwait,2022,3003395.0,Asia,86.638,-1985.254387
Kuwait,2025,3130235.0,Asia,87.888,-6737.124848
Lebanon,1952,1439529.0,Asia,55.928,4834.804067
Lebanon,1957,1647412.0,Asia,59.489,6089.786934
Lebanon,1962,1886848.0,Asia,62.094,5714.560611
Lebanon,1967,2186894.0,Asia,63.87,6006.983042
Lebanon,1972,2680018.0,Asia,65.421,7486.384341
Lebanon,1977,3115787.0,Asia,66.099,8659.696836
Lebanon,1982,3086876.0,Asia,66.983,7640.519521
Lebanon,1987,3089353.0,Asia,67.926,5377.091329
Lebanon,1992,3219994.0,Asia,69.292,6890.806854
Lebanon,1997,3430388.0,Asia,70.265,8754.96385
Lebanon,2002,3677780.0,Asia,71.028,9313.93883
Lebanon,2007,3921278.0,Asia,71.993,10461.05868
Lebanon,2012,4207799.0,Asia,74.349,9752.421996
Lebanon,2017,4427176.0,Asia,75.654,10134.45365
Lebanon,2022,4646553.0,Asia,76.959,10516.485305
Lebanon,2025,4778180.0,Asia,77.743,10745.704297
Lesotho,1952,748747.0,Africa,42.138,298.8462121
Lesotho,1957,813338.0,Africa,45.047,335.9971151
Lesotho,1962,893143.0,Africa,47.747,411.8006266
Lesotho,1967,996380.0,Africa,48.492,498.6390265
Lesotho,1972,1116779.0,Africa,49.767,496.5815922
Lesotho,1977,1251524.0,Africa,52.208,745.3695408
Lesotho,1982,1411807.0,Africa,55.078,797.2631074
Lesotho,1987,1599200.0,Africa,57.18,773.9932141
Lesotho,1992,1803195.0,Africa,59.685,977.4862725
Lesotho,1997,1982823.0,Africa,55.558,1186.147994
Lesotho,2002,2046772.0,Africa,44.593,1275.184575
Lesotho,2007,2012649.0,Africa,42.592,1569.331442
Lesotho,2012,2259542.0,Africa,53.113,1487.981141
Lesotho,2017,2393364.0,Africa,53.591,1596.816179
Lesotho,2022,2527186.0,Africa,54.069,1705.651217
Lesotho,2025,2607480.0,Africa,54.355,1770.95224
Liberia,1952,863308.0,Africa,38.48,575.5729961
Liberia,1957,975950.0,Africa,39.486,620.9699901
Liberia,1962,1112796.0,Africa,40.502,634.1951625
Liberia,1967,1279406.0,Africa,41.536,713.6036483
Liberia,1972,1482628.0,Africa,42.614,803.0054535
Liberia,1977,1703617.0,Africa,43.764,640.3224383
Liberia,1982,1956875.0,Africa,44.852,572.1995694
Liberia,1987,2269414.0,Africa,46.027,506.1138573
Liberia,1992,1912974.0,Africa,40.802,636.6229191
Liberia,1997,2200725.0,Africa,42.221,609.1739508
Liberia,2002,2814651.0,Africa,43.753,531.4823679
Liberia,2007,3193942.0,Africa,45.678,414.5073415
Liberia,2012,3077089.0,Africa,45.596,511.724128
Liberia,2017,3271433.0,Africa,46.076,497.402587
Liberia,2022,3465776.0,Africa,46.556,483.081047
Liberia,2025,3582383.0,Africa,46.844,474.488123
Libya,1952,1019729.0,Africa,42.723,2387.54806
Libya,1957,1201578.0,Africa,45.289,3448.284395
Libya,1962,1441863.0,Africa,47.808,6757.030816
Libya,1967,1759224.0,Africa,50.227,18772.75169
Libya,1972,2183877.0,Africa,52.773,21011.49721
Libya,1977,2721783.0,Africa,57.442,21951.21176
Libya,1982,3344074.0,Africa,62.155,17364.27538
Libya,1987,3799845.0,Africa,66.234,11770.5898
Libya,1992,4364501.0,Africa,68.755,9640.138501
Libya,1997,4759670.0,Africa,71.555,9467.446056
Libya,2002,5368585.0,Africa,72.737,9534.677467
Libya,2007,6036914.0,Africa,73.952,12057.49928
Libya,2012,6221651.0,Africa,79.634,14335.106092
Libya,2017,6691628.0,Africa,82.762,14692.264075
Libya,2022,7161605.0,Africa,85.889,15049.422058
Libya,2025,7443591.0,Africa,87.766,15263.716848
Madagascar,1952,4762912.0,Africa,36.681,1443.011715
Madagascar,1957,5181679.0,Africa,38.865,1589.20275
Madagascar,1962,5703324.0,Africa,40.848,1643.38711
Madagascar,1967,6334556.0,Africa,42.881,1634.047282
Madagascar,1972,7082430.0,Africa,44.851,1748.562982
Madagascar,1977,8007166.0,Africa,46.881,1544.228586
Madagascar,1982,9171477.0,Africa,48.969,1302.878658
Madagascar,1987,10568642.0,Africa,49.35,1155.441948
Madagascar,1992,12210395.0,Africa,52.214,1040.67619
Madagascar,1997,14165114.0,Africa,54.978,986.2958956
Madagascar,2002,16473477.0,Africa,57.286,894.6370822
Madagascar,2007,19167654.0,Africa,59.443,1044.770126
Madagascar,2012,18091334.0,Africa,60.892,876.073312
Madagascar,2017,19351170.0,Africa,62.91,805.377663
Madagascar,2022,20611005.0,Africa,64.929,734.682015
Madagascar,2025,21366907.0,Africa,66.14,692.264625
Malawi,1952,2917802.0,Africa,36.256,369.1650802
Malawi,1957,3221238.0,Africa,37.207,416.3698064
Malawi,1962,3628608.0,Africa,38.41,427.9010856
Malawi,1967,4147252.0,Africa,39.487,495.5147806
Malawi,1972,4730997.0,Africa,41.766,584.6219709
Malawi,1977,5637246.0,Africa,43.767,663.2236766
Malawi,1982,6502825.0,Africa,45.642,632.8039209
Malawi,1987,7824747.0,Africa,47.457,635.5173634
Malawi,1992,10014249.0,Africa,49.42,563.2000145
Malawi,1997,10419991.0,Africa,47.495,692.2758103
Malawi,2002,11824495.0,Africa,45.009,665.4231186
Malawi,2007,13327079.0,Africa,48.303,759.3499101
Malawi,2012,13356215.0,Africa,50.964,776.466043
Malawi,2017,14331574.0,Africa,52.135,807.392018
Malawi,2022,15306934.0,Africa,53.306,838.317992
Malawi,2025,15892150.0,Africa,54.009,856.873576
Malaysia,1952,6748378.0,Asia,48.463,1831.132894
Malaysia,1957,7739235.0,Asia,52.102,1810.066992
Malaysia,1962,8906385.0,Asia,55.737,2036.884944
Malaysia,1967,10154878.0,Asia,59.371,2277.742396
Malaysia,1972,11441462.0,Asia,63.01,2849.09478
Malaysia,1977,12845381.0,Asia,65.256,3827.921571
Malaysia,1982,14441916.0,Asia,68.0,4920.355951
Malaysia,1987,16331785.0,Asia,69.5,5249.802653
Malaysia,1992,18319502.0,Asia,70.693,7277.912802
Malaysia,1997,20476091.0,Asia,71.938,10132.90964
Malaysia,2002,22662365.0,Asia,73.044,10206.97794
Malaysia,2007,24821286.0,Asia,74.241,12451.6558
Malaysia,2012,25282889.0,Asia,79.377,11823.436683
Malaysia,2017,26930402.0,Asia,81.699,12810.728758
Malaysia,2022,28577916.0,Asia,84.022,13798.020833
Malaysia,2025,29566423.0,Asia,85.415,14390.396078
Mali,1952,3838168.0,Africa,33.685,452.3369807
Mali,1957,4241884.0,Africa,35.307,490.3821867
Mali,1962,4690372.0,Africa,36.936,496.1743428
Mali,1967,5212416.0,Africa,38.487,545.0098873
Mali,1972,5828158.0,Africa,39.977,581.3688761
Mali,1977,6491649.0,Africa,41.714,686.3952693
Mali,1982,6998256.0,Africa,43.916,618.0140641
Mali,1987,7634008.0,Africa,46.364,684.1715576
Mali,1992,8416215.0,Africa,48.388,739.014375
Mali,1997,9384984.0,Africa,49.903,790.2579846
Mali,2002,10580176.0,Africa,51.818,951.4097518
Mali,2007,12031795.0,Africa,54.467,1042.581557
Mali,2012,11702793.0,Africa,55.66,989.24246
Mali,2017,12409017.0,Africa,57.544,1037.880828
Mali,2022,13115241.0,Africa,59.428,1086.519196
Mali,2025,13538975.0,Africa,60.558,1115.702217
Mauritania,1952,1022556.0,Africa,40.543,743.1159097
Mauritania,1957,1076852.0,Africa,42.338,846.1202613
Mauritania,1962,1146757.0,Africa,44.248,1055.896036
Mauritania,1967,1230542.0,Africa,46.289,1421.145193
Mauritania,1972,1332786.0,Africa,48.437,1586.851781
Mauritania,1977,1456688.0,Africa,50.852,1497.492223
Mauritania,1982,1622136.0,Africa,53.599,1481.150189
Mauritania,1987,1841240.0,Africa,56.145,1421.603576
Mauritania,1992,2119465.0,Africa,58.333,1361.369784
Mauritania,1997,2444741.0,Africa,60.43,1483.136136
Mauritania,2002,2828858.0,Africa,62.247,1579.019543
Mauritania,2007,3270065.0,Africa,64.164,1803.151496
Mauritania,2012,3048904.0,Africa,66.811,1821.130147
Mauritania,2017,3243701.0,Africa,69.043,1892.585399
Mauritania,2022,3438499.0,Africa,71.275,1964.04065
Mauritania,2025,3555377.0,Africa,72.614,2006.913801
Mauritius,1952,516556.0,Africa,50.986,1967.955707
Mauritius,1957,609816.0,Africa,58.089,2034.037981
Mauritius,1962,701016.0,Africa,60.246,2529.067487
Mauritius,1967,789309.0,Africa,61.557,2475.387562
Mauritius,1972,851334.0,Africa,62.944,2575.484158
Mauritius,1977,913025.0,Africa,64.93,3710.982963
Mauritius,1982,992040.0,Africa,66.711,3688.037739
Mauritius,1987,1042663.0,Africa,68.74,4783.586903
Mauritius,1992,1096202.0,Africa,69.745,6058.253846
Mauritius,1997,1149818.0,Africa,70.736,7425.705295
Mauritius,2002,1200206.0,Africa,71.954,9021.815894
Mauritius,2007,1250882.0,Africa,72.801,10956.99112
Mauritius,2012,1351530.0,Africa,76.278,9781.704718
Mauritius,2017,1416985.0,Africa,78.02,10552.898948
Mauritius,2022,1482441.0,Africa,79.763,11324.093178
Mauritius,2025,1521714.0,Africa,80.808,11786.809716
Mexico,1952,30144317.0,Americas,50.789,3478.125529
Mexico,1957,35015548.0,Americas,55.19,4131.546641
Mexico,1962,41121485.0,Americas,58.299,4581.609385
Mexico,1967,47995559.0,Americas,60.11,5754.733883
Mexico,1972,55984294.0,Americas,62.361,6809.40669
Mexico,1977,63759976.0,Americas,65.032,7674.929108
Mexico,1982,71640904.0,Americas,67.405,9611.147541
Mexico,1987,80122492.0,Americas,69.498,8688.156003
Mexico,1992,88111030.0,Americas,71.455,9472.384295
Mexico,1997,95895146.0,Americas,73.67,9767.29753
Mexico,2002,102479927.0,Americas,74.902,10742.44053
Mexico,2007,108700891.0,Americas,76.195,11977.57496
Mexico,2012,116950438.0,Americas,80.067,12620.760952
Mexico,2017,124417537.0,Americas,82.323,13374.091456
Mexico,2022,131884636.0,Americas,84.578,14127.42196
Mexico,2025,136364895.0,Americas,85.931,14579.420262
Mongolia,1952,800663.0,Asia,42.244,786.5668575
Mongolia,1957,882134.0,Asia,45.248,912.6626085
Mongolia,1962,1010280.0,Asia,48.251,1056.353958
Mongolia,1967,1149500.0,Asia,51.253,1226.04113
Mongolia,1972,1320500.0,Asia,53.754,1421.741975
Mongolia,1977,1528000.0,Asia,55.491,1647.511665
Mongolia,1982,1756032.0,Asia,57.489,2000.603139
Mongolia,1987,2015133.0,Asia,60.222,2338.008304
Mongolia,1992,2312802.0,Asia,61.271,1785.402016
Mongolia,1997,2494803.0,Asia,63.625,1902.2521
Mongolia,2002,2674234.0,Asia,65.033,2140.739323
Mongolia,2007,2874127.0,Asia,66.803,3095.772271
Mongolia,2012,3040693.0,Asia,70.148,2789.939427
Mongolia,2017,3241592.0,Asia,72.341,2958.729399
Mongolia,2022,3442491.0,Asia,74.535,3127.51937
Mongolia,2025,3563031.0,Asia,75.851,3228.793353
Montenegro,1952,413834.0,Europe,59.164,2647.585601
Montenegro,1957,442829.0,Europe,61.448,3682.259903
Montenegro,1962,474528.0,Europe,63.728,4649.593785
Montenegro,1967,501035.0,Europe,67.178,5907.850937
Montenegro,1972,527678.0,Europe,70.636,7778.414017
Montenegro,1977,560073.0,Europe,73.066,9595.929905
Montenegro,1982,562548.0,Europe,74.101,11222.58762
Montenegro,1987,569473.0,Europe,74.865,11732.51017
Montenegro,1992,621621.0,Europe,75.435,7003.339037
Montenegro,1997,692651.0,Europe,75.445,6465.613349
Montenegro,2002,720230.0,Europe,73.981,6557.194282
Montenegro,2007,684736.0,Europe,74.543,9253.896111
Montenegro,2012,740046.0,Europe,79.822,10167.663393
Montenegro,2017,767089.0,Europe,81.287,10622.98629
Montenegro,2022,794131.0,Europe,82.752,11078.309187
Montenegro,2025,810357.0,Europe,83.631,11351.502926
Morocco,1952,9939217.0,Africa,42.873,1688.20357
Morocco,1957,11406350.0,Africa,45.423,1642.002314
Morocco,1962,13056604.0,Africa,47.924,1566.353493
Morocco,1967,14770296.0,Africa,50.335,1711.04477
Morocco,1972,16660670.0,Africa,52.862,1930.194975
Morocco,1977,18396941.0,Africa,55.73,2370.619976
Morocco,1982,20198730.0,Africa,59.65,2702.620356
Morocco,1987,22987397.0,Africa,62.677,2755.046991
Morocco,1992,25798239.0,Africa,65.393,2948.047252
Morocco,1997,28529501.0,Africa,67.66,2982.101858
Morocco,2002,31167783.0,Africa,69.615,3258.495584
Morocco,2007,33757175.0,Africa,71.164,3820.17523
Morocco,2012,34739432.0,Africa,75.239,3741.134661
Morocco,2017,36921539.0,Africa,77.952,3940.092476
Morocco,2022,39103645.0,Africa,80.664,4139.050291
Morocco,2025,40412909.0,Africa,82.291,4258.42498
Mozambique,1952,6446316.0,Africa,31.286,468.5260381
Mozambique,1957,7038035.0,Africa,33.779,495.5868333
Mozambique,1962,7788944.0,Africa,36.161,556.6863539
Mozambique,1967,8680909.0,Africa,38.113,566.6691539
Mozambique,1972,9809596.0,Africa,40.328,724.9178037
Mozambique,1977,11127868.0,Africa,42.495,502.3197334
Mozambique,1982,12587223.0,Africa,42.795,462.2114149
Mozambique,1987,12891952.0,Africa,42.861,389.8761846
Mozambique,1992,13160731.0,Africa,44.284,410.8968239
Mozambique,1997,16603334.0,Africa,46.344,472.3460771
Mozambique,2002,18473780.0,Africa,44.026,633.6179466
Mozambique,2007,19951656.0,Africa,42.082,823.6856205
Mozambique,2012,19916847.0,Africa,47.675,604.427393
Mozambique,2017,21127640.0,Africa,48.798,613.988786
Mozambique,2022,22338433.0,Africa,49.92,623.55018
Mozambique,2025,23064908.0,Africa,50.594,629.287017
Myanmar,1952,20092996.0,Asia,36.319,331.0
Myanmar,1957,21731844.0,Asia,41.905,350.0
Myanmar,1962,23634436.0,Asia,45.108,388.0
Myanmar,1967,25870271.0,Asia,49.379,349.0
Myanmar,1972,28466390.0,Asia,53.07,357.0
Myanmar,1977,31528087.0,Asia,56.059,371.0
Myanmar,1982,34680442.0,Asia,58.056,424.0
Myanmar,1987,38028578.0,Asia,58.339,385.0
Myanmar,1992,40546538.0,Asia,59.32,347.0
Myanmar,1997,43247867.0,Asia,60.328,415.0
Myanmar,2002,45598081.0,Asia,59.908,611.0
Myanmar,2007,47761980.0,Asia,62.069,944.0
Myanmar,2012,50742956.0,Asia,67.397,653.151515
Myanmar,2017,53406135.0,Asia,69.563,686.04662
Myanmar,2022,56069315.0,Asia,71.728,718.941725
Myanmar,2025,57667222.0,Asia,73.027,738.678788
Namibia,1952,485831.0,Africa,41.725,2423.780443
Namibia,1957,548080.0,Africa,45.226,2621.448058
Namibia,1962,621392.0,Africa,48.386,3173.215595
Namibia,1967,706640.0,Africa,51.159,3793.694753
Namibia,1972,821782.0,Africa,53.867,3746.080948
Namibia,1977,977026.0,Africa,56.437,3876.485958
Namibia,1982,1099010.0,Africa,58.968,4191.100511
Namibia,1987,1278184.0,Africa,60.835,3693.731337
Namibia,1992,1554253.0,Africa,61.999,3804.537999
Namibia,1997,1774766.0,Africa,58.909,3899.52426
Namibia,2002,1972153.0,Africa,51.479,4072.324751
Namibia,2007,2055080.0,Africa,52.906,4811.060429
Namibia,2012,2155151.0,Africa,61.004,4689.534648
Namibia,2017,2308582.0,Africa,62.16,4845.52735
Namibia,2022,2462013.0,Africa,63.316,5001.520051
Namibia,2025,2554071.0,Africa,64.009,5095.115672
Nepal,1952,9182536.0,Asia,36.157,545.8657229
Nepal,1957,9682338.0,Asia,37.686,597.9363558
Nepal,1962,10332057.0,Asia,39.393,652.3968593
Nepal,1967,11261690.0,Asia,41.472,676.4422254
Nepal,1972,12412593.0,Asia,43.971,674.7881296
Nepal,1977,13933198.0,Asia,46.748,694.1124398
Nepal,1982,15796314.0,Asia,49.594,718.3730947
Nepal,1987,17917180.0,Asia,52.537,775.6324501
Nepal,1992,20326209.0,Asia,55.727,897.7403604
Nepal,1997,23001113.0,Asia,59.426,1010.892138
Nepal,2002,25873917.0,Asia,61.34,1057.206311
